movie_id,company_id,company
47985,5120,Mosfilm
239573,508,"Regency Enterprises"
239573,10104,"New Regency Pictures"
197950,9,Gaumont
104435,6639,"Televisión Española (TVE)"
216876,6194,"Warner Bros."
223954,7396,Pathe
196750,882,"Toho Company"
45628,10330,"Universal International Pictures (UI)"
106326,4,"Paramount Pictures"
322456,2785,"Warner Bros. Animation"
287233,2785,"Warner Bros. Animation"
132426,5996,BBC
132426,7429,"HBO Films"
59015,5358,Canal+
125344,94,"ARTE France Cinéma"
216790,2683,"Rai Cinema"
27638,33,"Universal Pictures"
29094,306,"Twentieth Century Fox Film Corporation"
53769,33,"Universal Pictures"
184351,6194,"Warner Bros."
49239,5798,"Shaw Brothers"
137370,591,"France 3 Cinéma"
137370,5358,Canal+
59346,9,Gaumont
150689,2,"Walt Disney Pictures"
326359,2,"Walt Disney Pictures"
263281,9,Gaumont
263281,15671,"France 2 Cinéma"
99909,6194,"Warner Bros."
124521,1314,"Hammer Film Productions"
221395,8411,"Metro-Goldwyn-Mayer (MGM)"
43018,441,"Columbia Pictures Corporation"
32941,1314,"Hammer Film Productions"
48719,60,"United Artists"
25548,8411,"Metro-Goldwyn-Mayer (MGM)"
158113,6194,"Warner Bros."
148410,6194,"Warner Bros."
141978,441,"Columbia Pictures Corporation"
35023,441,"Columbia Pictures Corporation"
193523,17513,"Film i Väst"
88418,201,Arte
88418,4606,"Zweites Deutsches Fernsehen (ZDF)"
221488,288,"BBC Films"
97899,2683,"Rai Cinema"
47432,850,Eurimages
47432,5358,Canal+
102938,60,"United Artists"
28784,1314,"Hammer Film Productions"
90086,9266,"American International Pictures (AIP)"
243688,8411,"Metro-Goldwyn-Mayer (MGM)"
266647,6194,"Warner Bros."
37039,4,"Paramount Pictures"
271674,5358,Canal+
71910,8411,"Metro-Goldwyn-Mayer (MGM)"
262500,491,"Summit Entertainment"
39385,83,"France 2 Cinéma"
39385,1115,"M6 Films"
39385,5358,Canal+
118412,6194,"Warner Bros."
113082,6194,"Warner Bros."
144288,6194,"Warner Bros."
271724,45970,"France 2 Cinéma"
30496,3324,"British Broadcasting Corporation (BBC)"
213110,1632,Lionsgate
228161,306,"Twentieth Century Fox Film Corporation"
245703,6194,"Warner Bros."
266396,694,StudioCanal
266396,1885,"Silver Pictures"
266396,3823,"TF1 Films Production"
266396,5358,Canal+
74746,4,"Paramount Pictures"
168259,33,"Universal Pictures"
277685,3172,"Blumhouse Productions"
228973,806,"Téléfilm Canada"
168538,8411,"Metro-Goldwyn-Mayer (MGM)"
266537,16804,"France 3 Cinema"
47412,4,"Paramount Pictures"
40040,925,"Nu Image Films"
8371,7025,"Westdeutscher Rundfunk (WDR)"
181283,491,"Summit Entertainment"
74119,6301,CinéCinéma
32334,5120,Mosfilm
283227,288,"BBC Films"
283227,1632,Lionsgate
45777,3823,"TF1 Films Production"
257091,6194,"Warner Bros."
130100,60,"United Artists"
80527,8411,"Metro-Goldwyn-Mayer (MGM)"
79433,235,"Nordisk Film"
204712,7025,"Westdeutscher Rundfunk (WDR)"
21385,2,"Walt Disney Pictures"
33436,4,"Paramount Pictures"
78313,5766,ARTE
10036,33,"Universal Pictures"
254578,201,Arte
254578,7025,"Westdeutscher Rundfunk (WDR)"
254200,76,"Zentropa Entertainments"
177436,6,"RKO Radio Pictures"
153162,8411,"Metro-Goldwyn-Mayer (MGM)"
103164,4,"Paramount Pictures"
91628,5766,ARTE
332079,6,"RKO Radio Pictures"
242628,441,"Columbia Pictures Corporation"
112739,33,"Universal Pictures"
58920,8411,"Metro-Goldwyn-Mayer (MGM)"
29254,4,"Paramount Pictures"
183218,5,"Columbia Pictures"
278283,6,"RKO Radio Pictures"
184267,4,"Paramount Pictures"
52827,306,"Twentieth Century Fox Film Corporation"
221732,6194,"Warner Bros."
221731,6194,"Warner Bros."
52736,441,"Columbia Pictures Corporation"
44664,6194,"Warner Bros."
110538,60,"United Artists"
57683,925,"Nu Image Films"
57683,10254,"Millennium Films"
169379,7320,"Telefilm Canada"
15029,4,"Paramount Pictures"
308504,7036,"CJ Entertainment"
321640,3172,"Blumhouse Productions"
321528,2785,"Warner Bros. Animation"
268523,9,Gaumont
268523,1115,"M6 Films"
38981,6194,"Warner Bros."
51743,441,"Columbia Pictures Corporation"
304357,288,"BBC Films"
11677,4606,"Zweites Deutsches Fernsehen (ZDF)"
269148,9,Gaumont
156329,6194,"Warner Bros."
31086,9266,"American International Pictures (AIP)"
84771,559,"TriStar Pictures"
29108,181,"Channel Four Films"
43030,6194,"Warner Bros."
44672,806,"Téléfilm Canada"
54118,4,"Paramount Pictures"
158852,2,"Walt Disney Pictures"
283708,5358,Canal+
283708,7981,Pathé
283708,10611,Ciné+
283708,18367,"Centre National de la Cinématographie (CNC)"
208333,33,"Universal Pictures"
283698,2683,"Rai Cinema"
88744,4606,"Zweites Deutsches Fernsehen (ZDF)"
256961,5,"Columbia Pictures"
100351,4,"Paramount Pictures"
92389,4,"Paramount Pictures"
52681,33,"Universal Pictures"
281180,6194,"Warner Bros."
91472,60,"United Artists"
92716,8411,"Metro-Goldwyn-Mayer (MGM)"
45679,6194,"Warner Bros."
47944,306,"Twentieth Century Fox Film Corporation"
20036,925,"Nu Image Films"
20036,10254,"Millennium Films"
270400,9,Gaumont
248087,882,"Toho Company"
282631,7036,"CJ Entertainment"
96337,6194,"Warner Bros."
55044,441,"Columbia Pictures Corporation"
85644,4,"Paramount Pictures"
84511,33,"Universal Pictures"
154276,306,"Twentieth Century Fox Film Corporation"
12697,6194,"Warner Bros."
228205,711,"Fox 2000 Pictures"
290043,4606,"Zweites Deutsches Fernsehen (ZDF)"
315367,235,"Nordisk Film"
293863,126,"Lakeshore Entertainment"
85966,1950,"New World Pictures"
248611,9,Gaumont
131455,60,"United Artists"
250349,3823,"TF1 Films Production"
297270,2,"Walt Disney Pictures"
44706,3823,"TF1 Films Production"
269258,6194,"Warner Bros."
327418,2785,"Warner Bros. Animation"
332340,694,StudioCanal
63573,5120,Mosfilm
106824,4395,"Monogram Pictures"
12447,1382,"PolyGram Filmed Entertainment"
31899,6194,"Warner Bros."
86768,60,"United Artists"
204686,8411,"Metro-Goldwyn-Mayer (MGM)"
186869,8411,"Metro-Goldwyn-Mayer (MGM)"
80168,4,"Paramount Pictures"
142358,6194,"Warner Bros."
254128,12,"New Line Cinema"
254128,79,"Village Roadshow Pictures"
254128,6194,"Warner Bros."
241257,308,"The Weinstein Company"
79968,4395,"Monogram Pictures"
28663,33,"Universal Pictures"
284689,288,"BBC Films"
84708,33,"Universal Pictures"
99545,33,"Universal Pictures"
250734,43,"Fox Searchlight Pictures"
250734,288,"BBC Films"
282983,12625,"Canal+ Espana"
202575,694,StudioCanal
265851,7036,"CJ Entertainment"
214093,9,Gaumont
259072,491,"Summit Entertainment"
259072,508,"Regency Enterprises"
304410,83,"France 2 Cinéma"
249070,306,"Twentieth Century Fox Film Corporation"
183832,8411,"Metro-Goldwyn-Mayer (MGM)"
85129,181,"Channel Four Films"
85129,4606,"Zweites Deutsches Fernsehen (ZDF)"
64714,5120,Mosfilm
153737,5070,"Shôchiku Eiga"
254470,33,"Universal Pictures"
187447,5798,"Shaw Brothers"
72949,10845,Lenfilm
183049,4,"Paramount Pictures"
96793,4,"Paramount Pictures"
139170,4,"Paramount Pictures"
108969,5,"Columbia Pictures"
108969,97,"Castle Rock Entertainment"
330544,7429,"HBO Films"
9646,6181,"Svensk Filmindustri (SF)"
27998,8411,"Metro-Goldwyn-Mayer (MGM)"
277662,7429,"HBO Films"
29846,4,"Paramount Pictures"
188465,6,"RKO Radio Pictures"
252886,4395,"Monogram Pictures"
258480,9349,Film4
313867,3324,"British Broadcasting Corporation (BBC)"
31789,7981,Pathé
31139,5120,Mosfilm
42279,5120,Mosfilm
78478,3823,"TF1 Films Production"
254320,850,Eurimages
254320,5358,Canal+
254320,9349,Film4
254320,10611,Ciné+
287424,1632,Lionsgate
40029,5798,"Shaw Brothers"
268920,12,"New Line Cinema"
268920,6194,"Warner Bros."
268920,8411,"Metro-Goldwyn-Mayer (MGM)"
223485,9349,Film4
291613,3268,"Home Box Office (HBO)"
114953,8411,"Metro-Goldwyn-Mayer (MGM)"
292040,288,"BBC Films"
5061,364,"The Rank Organisation"
190853,5358,Canal+
17566,6194,"Warner Bros."
283704,2683,"Rai Cinema"
115384,4,"Paramount Pictures"
140470,4,"Paramount Pictures"
74314,4,"Paramount Pictures"
125873,4,"Paramount Pictures"
38433,4,"Paramount Pictures"
140472,4,"Paramount Pictures"
26181,364,"The Rank Organisation"
73369,10330,"Universal International Pictures (UI)"
236395,6,"RKO Radio Pictures"
132641,882,"Toho Company"
59142,441,"Columbia Pictures Corporation"
35401,4,"Paramount Pictures"
107705,5120,Mosfilm
143887,5120,Mosfilm
38359,5120,Mosfilm
83475,10845,Lenfilm
83461,10845,Lenfilm
27862,5120,Mosfilm
27922,5120,Mosfilm
83446,5120,Mosfilm
53194,5120,Mosfilm
110419,4,"Paramount Pictures"
286217,306,"Twentieth Century Fox Film Corporation"
58859,4606,"Zweites Deutsches Fernsehen (ZDF)"
64100,3823,"TF1 Films Production"
82465,4,"Paramount Pictures"
37873,882,"Toho Company"
310593,83,"France 2 Cinéma"
310593,7981,Pathé
334074,925,"Nu Image Films"
334074,10254,"Millennium Films"
45210,10845,Lenfilm
27937,5120,Mosfilm
337789,4,"Paramount Pictures"
75903,364,"The Rank Organisation"
30929,5,"Columbia Pictures"
238713,306,"Twentieth Century Fox Film Corporation"
43269,33,"Universal Pictures"
209415,5358,Canal+
81616,5766,ARTE
81616,7025,"Westdeutscher Rundfunk (WDR)"
270015,5,"Columbia Pictures"
271718,33,"Universal Pictures"
29510,4,"Paramount Pictures"
2197,201,Arte
2197,850,Eurimages
2197,5358,Canal+
2197,18367,"Centre National de la Cinématographie (CNC)"
42251,1950,"New World Pictures"
161545,2683,"Rai Cinema"
215646,4606,"Zweites Deutsches Fernsehen (ZDF)"
239877,2683,"Rai Cinema"
20333,7429,"HBO Films"
2462,9,Gaumont
252894,4395,"Monogram Pictures"
37307,23,"Imagine Entertainment"
106113,6,"RKO Radio Pictures"
202198,8411,"Metro-Goldwyn-Mayer (MGM)"
43419,4,"Paramount Pictures"
112618,6,"RKO Radio Pictures"
105056,6194,"Warner Bros."
127564,8411,"Metro-Goldwyn-Mayer (MGM)"
26357,8411,"Metro-Goldwyn-Mayer (MGM)"
29467,6194,"Warner Bros."
84365,6194,"Warner Bros."
188222,6194,"Warner Bros."
328483,288,"BBC Films"
321109,5996,BBC
46359,1314,"Hammer Film Productions"
53210,6194,"Warner Bros."
150540,2,"Walt Disney Pictures"
150540,3,"Pixar Animation Studios"
13803,12,"New Line Cinema"
81021,328,"TLA Releasing"
15956,76,"Zentropa Entertainments"
58404,4,"Paramount Pictures"
131634,1632,Lionsgate
272878,6194,"Warner Bros."
272878,8411,"Metro-Goldwyn-Mayer (MGM)"
257344,5,"Columbia Pictures"
283489,491,"Summit Entertainment"
283489,1632,Lionsgate
262504,491,"Summit Entertainment"
262504,1632,Lionsgate
259316,6194,"Warner Bros."
38700,5,"Columbia Pictures"
270919,694,StudioCanal
25506,6,"RKO Radio Pictures"
280996,288,"BBC Films"
220731,201,Arte
328111,33,"Universal Pictures"
88018,2,"Walt Disney Pictures"
85739,2683,"Rai Cinema"
57011,955,Nikkatsu
111237,5120,Mosfilm
92208,2,"Walt Disney Pictures"
245842,4,"Paramount Pictures"
302156,1632,Lionsgate
302156,10254,"Millennium Films"
274854,491,"Summit Entertainment"
287903,33,"Universal Pictures"
297761,429,"DC Comics"
297761,444,"Dune Entertainment"
297761,6194,"Warner Bros."
47933,306,"Twentieth Century Fox Film Corporation"
188927,4,"Paramount Pictures"
30974,9,Gaumont
94585,35,"Lions Gate Films"
196032,4606,"Zweites Deutsches Fernsehen (ZDF)"
196032,17513,"Film i Väst"
196032,17516,"Nordisk Film"
293452,7295,"Relativity Media"
32038,7320,"Telefilm Canada"
83388,328,"TLA Releasing"
1838,76,"Zentropa Entertainments"
21950,1950,"New World Pictures"
108665,5798,"Shaw Brothers"
46513,3324,"British Broadcasting Corporation (BBC)"
5064,364,"The Rank Organisation"
60568,5798,"Shaw Brothers"
41378,5798,"Shaw Brothers"
141131,5798,"Shaw Brothers"
41377,5798,"Shaw Brothers"
214756,33,"Universal Pictures"
53220,6194,"Warner Bros."
211672,33,"Universal Pictures"
85968,1950,"New World Pictures"
49375,4,"Paramount Pictures"
148784,306,"Twentieth Century Fox Film Corporation"
27637,4606,"Zweites Deutsches Fernsehen (ZDF)"
22390,4,"Paramount Pictures"
10578,7405,"Dimension Films"
153750,955,Nikkatsu
105864,2,"Walt Disney Pictures"
105864,3,"Pixar Animation Studios"
206647,5,"Columbia Pictures"
32480,9,Gaumont
10579,7405,"Dimension Films"
63083,33,"Universal Pictures"
13151,6194,"Warner Bros."
19323,429,"DC Comics"
19323,2785,"Warner Bros. Animation"
297291,33,"Universal Pictures"
13354,2785,"Warner Bros. Animation"
15601,2785,"Warner Bros. Animation"
30074,6194,"Warner Bros."
119321,2785,"Warner Bros. Animation"
81900,2785,"Warner Bros. Animation"
308447,2785,"Warner Bros. Animation"
3405,4,"Paramount Pictures"
16014,76,"Zentropa Entertainments"
47166,3166,"Walt Disney Productions"
66984,3166,"Walt Disney Productions"
164954,3166,"Walt Disney Productions"
16237,429,"DC Comics"
14813,3166,"Walt Disney Productions"
321697,33,"Universal Pictures"
225728,9349,Film4
202980,6896,EuropaCorp
53219,3166,"Walt Disney Productions"
296099,12,"New Line Cinema"
250574,3172,"Blumhouse Productions"
227679,33,"Universal Pictures"
227679,8411,"Metro-Goldwyn-Mayer (MGM)"
39057,33,"Universal Pictures"
226140,7571,LionsGate
254024,288,"BBC Films"
261103,4606,"Zweites Deutsches Fernsehen (ZDF)"
13748,9,Gaumont
30341,8411,"Metro-Goldwyn-Mayer (MGM)"
209112,429,"DC Comics"
209112,6194,"Warner Bros."
272435,9,Gaumont
272435,83,"France 2 Cinéma"
272435,5358,Canal+
41587,7405,"Dimension Films"
38364,364,"The Rank Organisation"
130267,308,"The Weinstein Company"
58075,288,"BBC Films"
58075,3268,"Home Box Office (HBO)"
58075,7429,"HBO Films"
42140,4606,"Zweites Deutsches Fernsehen (ZDF)"
279086,288,"BBC Films"
74666,5358,Canal+
74666,6916,"Arte France Cinéma"
37413,60,"United Artists"
71243,4395,"Monogram Pictures"
144206,5996,BBC
152266,4,"Paramount Pictures"
161565,4,"Paramount Pictures"
277237,9349,Film4
57327,5358,Canal+
343977,2785,"Warner Bros. Animation"
14787,2785,"Warner Bros. Animation"
14787,6194,"Warner Bros."
139374,9,Gaumont
39408,10330,"Universal International Pictures (UI)"
143344,6639,"Televisión Española (TVE)"
248934,5766,ARTE
248934,7025,"Westdeutscher Rundfunk (WDR)"
264999,6194,"Warner Bros."
179603,6,"RKO Radio Pictures"
101176,2683,"Rai Cinema"
120457,2683,"Rai Cinema"
278927,2,"Walt Disney Pictures"
82191,441,"Columbia Pictures Corporation"
169962,33,"Universal Pictures"
206514,5996,BBC
143547,5358,Canal+
203801,6194,"Warner Bros."
323027,2785,"Warner Bros. Animation"
287689,7429,"HBO Films"
285783,559,"TriStar Pictures"
300671,4,"Paramount Pictures"
324670,8858,NetFlix
343934,4,"Paramount Pictures"
24168,2683,"Rai Cinema"
63365,2683,"Rai Cinema"
73869,2683,"Rai Cinema"
56014,2683,"Rai Cinema"
59570,2683,"Rai Cinema"
72057,2683,"Rai Cinema"
123375,2683,"Rai Cinema"
49850,2683,"Rai Cinema"
49850,5358,Canal+
49850,6301,CinéCinéma
137315,2683,"Rai Cinema"
195544,2683,"Rai Cinema"
178915,2683,"Rai Cinema"
169069,6194,"Warner Bros."
250219,2683,"Rai Cinema"
191820,5766,ARTE
262789,2683,"Rai Cinema"
197089,5358,Canal+
228290,6194,"Warner Bros."
56994,2683,"Rai Cinema"
15681,2683,"Rai Cinema"
56339,2683,"Rai Cinema"
58060,2683,"Rai Cinema"
58060,5358,Canal+
58060,6301,CinéCinéma
38162,10254,"Millennium Films"
45939,83,"France 2 Cinéma"
299245,12,"New Line Cinema"
299245,3172,"Blumhouse Productions"
240566,955,Nikkatsu
53851,306,"Twentieth Century Fox Film Corporation"
63438,3166,"Walt Disney Productions"
110447,2683,"Rai Cinema"
293299,2,"Walt Disney Pictures"
44869,8411,"Metro-Goldwyn-Mayer (MGM)"
39318,60,"United Artists"
102038,6194,"Warner Bros."
176867,6194,"Warner Bros."
119801,8411,"Metro-Goldwyn-Mayer (MGM)"
28561,6,"RKO Radio Pictures"
2166,3268,"Home Box Office (HBO)"
2166,15671,"France 2 Cinéma"
198521,8411,"Metro-Goldwyn-Mayer (MGM)"
197491,4,"Paramount Pictures"
95862,8411,"Metro-Goldwyn-Mayer (MGM)"
43533,6,"RKO Radio Pictures"
34334,508,"Regency Enterprises"
34334,5358,Canal+
34334,6194,"Warner Bros."
315575,83,"France 2 Cinéma"
315575,5358,Canal+
315575,10611,Ciné+
315575,18367,"Centre National de la Cinématographie (CNC)"
3602,3287,"Screen Gems"
78210,5358,Canal+
61638,9,Gaumont
336804,5358,Canal+
336804,10611,Ciné+
336804,18367,"Centre National de la Cinématographie (CNC)"
337677,694,StudioCanal
267557,2683,"Rai Cinema"
142656,5070,"Shôchiku Eiga"
93511,7429,"HBO Films"
44192,8411,"Metro-Goldwyn-Mayer (MGM)"
260094,2683,"Rai Cinema"
88334,5358,Canal+
281957,508,"Regency Enterprises"
281957,10104,"New Regency Pictures"
40165,441,"Columbia Pictures Corporation"
108632,8411,"Metro-Goldwyn-Mayer (MGM)"
57052,2683,"Rai Cinema"
314405,2683,"Rai Cinema"
349045,2785,"Warner Bros. Animation"
29610,4,"Paramount Pictures"
55470,882,"Toho Company"
55470,7036,"CJ Entertainment"
30299,5,"Columbia Pictures"
273481,1632,Lionsgate
278236,288,"BBC Films"
78441,328,"TLA Releasing"
98125,4,"Paramount Pictures"
13336,9,Gaumont
13336,5358,Canal+
13336,6301,CinéCinéma
212168,882,"Toho Company"
279254,882,"Toho Company"
320132,5798,"Shaw Brothers"
29342,1950,"New World Pictures"
298614,856,"Wild Bunch"
298614,3823,"TF1 Films Production"
298614,5358,Canal+
157544,126,"Lakeshore Entertainment"
157544,1632,Lionsgate
37961,882,"Toho Company"
106417,882,"Toho Company"
253944,18367,"Centre National de la Cinématographie (CNC)"
315846,882,"Toho Company"
283127,955,Nikkatsu
257211,6194,"Warner Bros."
342917,2785,"Warner Bros. Animation"
50339,5358,Canal+
140208,328,"TLA Releasing"
292431,856,"Wild Bunch"
147050,6194,"Warner Bros."
264644,806,"Téléfilm Canada"
267804,15671,"France 2 Cinéma"
15657,2,"Walt Disney Pictures"
130374,60,"United Artists"
328425,3172,"Blumhouse Productions"
296313,17513,"Film i Väst"
64872,3166,"Walt Disney Productions"
348035,8858,NetFlix
286192,3,"Pixar Animation Studios"
42515,441,"Columbia Pictures Corporation"
60551,10330,"Universal International Pictures (UI)"
7092,33,"Universal Pictures"
57857,4056,"Hallmark Entertainment"
24442,10330,"Universal International Pictures (UI)"
33754,4,"Paramount Pictures"
103711,3166,"Walt Disney Productions"
106358,441,"Columbia Pictures Corporation"
126712,429,"DC Comics"
126712,441,"Columbia Pictures Corporation"
26155,8411,"Metro-Goldwyn-Mayer (MGM)"
121001,4,"Paramount Pictures"
142064,429,"DC Comics"
77606,2,"Walt Disney Pictures"
225958,10330,"Universal International Pictures (UI)"
39015,4,"Paramount Pictures"
85827,33,"Universal Pictures"
56067,2,"Walt Disney Pictures"
71665,7571,LionsGate
23280,6194,"Warner Bros."
298312,3172,"Blumhouse Productions"
283445,3172,"Blumhouse Productions"
52485,1632,Lionsgate
37487,33,"Universal Pictures"
38666,10330,"Universal International Pictures (UI)"
155685,306,"Twentieth Century Fox Film Corporation"
234931,5996,BBC
23903,23,"Imagine Entertainment"
261392,1632,Lionsgate
277216,12,"New Line Cinema"
277216,33,"Universal Pictures"
23427,328,"TLA Releasing"
19369,328,"TLA Releasing"
212926,441,"Columbia Pictures Corporation"
253687,856,"Wild Bunch"
22121,9266,"American International Pictures (AIP)"
295830,882,"Toho Company"
295830,955,Nikkatsu
8930,15671,"France 2 Cinéma"
319340,9,Gaumont
298729,2683,"Rai Cinema"
44320,328,"TLA Releasing"
347035,288,"BBC Films"
292387,16804,"France 3 Cinema"
274479,711,"Fox 2000 Pictures"
109610,806,"Téléfilm Canada"
92292,4,"Paramount Pictures"
228066,306,"Twentieth Century Fox Film Corporation"
50341,7036,"CJ Entertainment"
64735,364,"The Rank Organisation"
37091,328,"TLA Releasing"
265640,15278,"British Broadcasting Corporation (BBC)"
116155,6194,"Warner Bros."
42949,6896,EuropaCorp
175386,6194,"Warner Bros."
239519,6194,"Warner Bros."
33551,33,"Universal Pictures"
99863,6194,"Warner Bros."
73430,6,"RKO Radio Pictures"
46617,6,"RKO Radio Pictures"
97991,8411,"Metro-Goldwyn-Mayer (MGM)"
189723,60,"United Artists"
180114,306,"Twentieth Century Fox Film Corporation"
177190,3245,"First National Pictures"
198143,8411,"Metro-Goldwyn-Mayer (MGM)"
66568,8411,"Metro-Goldwyn-Mayer (MGM)"
134480,6194,"Warner Bros."
248639,6194,"Warner Bros."
43710,441,"Columbia Pictures Corporation"
27351,328,"TLA Releasing"
206461,955,Nikkatsu
48297,5798,"Shaw Brothers"
273477,4,"Paramount Pictures"
245168,7981,Pathé
245168,9349,Film4
113638,8411,"Metro-Goldwyn-Mayer (MGM)"
285860,806,"Téléfilm Canada"
290316,5358,Canal+
290316,10611,Ciné+
290316,18367,"Centre National de la Cinématographie (CNC)"
58858,7396,Pathe
12448,2,"Walt Disney Pictures"
91973,4606,"Zweites Deutsches Fernsehen (ZDF)"
63569,5120,Mosfilm
217414,6639,"Televisión Española (TVE)"
217414,9335,"Canal+ España"
85820,6,"RKO Radio Pictures"
198204,8411,"Metro-Goldwyn-Mayer (MGM)"
54570,5488,"Fox Film Corporation"
88737,9266,"American International Pictures (AIP)"
49843,364,"The Rank Organisation"
191718,18367,"Centre National de la Cinématographie (CNC)"
301351,10163,"Working Title Films"
273153,591,"France 3 Cinéma"
273153,5358,Canal+
352552,59811,Netflix
276907,10163,"Working Title Films"
268009,3324,"British Broadcasting Corporation (BBC)"
306819,10163,"Working Title Films"
330171,2683,"Rai Cinema"
152787,8411,"Metro-Goldwyn-Mayer (MGM)"
141138,5798,"Shaw Brothers"
148622,5120,Mosfilm
32336,5120,Mosfilm
27920,5120,Mosfilm
27924,5120,Mosfilm
65142,5120,Mosfilm
73546,10845,Lenfilm
27935,5120,Mosfilm
46010,5120,Mosfilm
63258,5120,Mosfilm
56547,5120,Mosfilm
77986,5120,Mosfilm
57778,5120,Mosfilm
